article_id,title,authors,keywords,doi,date,conference,firstpage,lastpage,issn,publisher,article_url,pdf_url,local_pdf,review_resumo,review_objetivo,review_metodologia,review_experimentos,review_resultados,review_limitacoes,review_contribuicoes,review_proximos_passos,review_qualidade
35141,Detecção e Mitigação de Ataques de Inversão de Rótulos em Modelos Compactados e Privados no Aprendizado Federado,João Pedro C. Batista; Johann J. Schmitz Bastos; Ramon dos Reis Fontes; Eduardo Cerqueira; Vinícius F. S. Mota; Rodolfo S. Villaça,,10.5753/sbrc.2025.5915,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),322,335,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35141,https://sol.sbc.org.br/index.php/sbrc/article/download/35141/34932,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35141.pdf,"```json
{
  ""review_resumo"": ""Proposta de técnica para detecção e mitigação de ataques label-flipping em Federated Learning (FL) com modelos compactados via FedSketch e privacidade diferencial (ϵ≈10^{-6}), usando vetores de pesos da última camada para identificar clientes maliciosos."",
  ""review_objetivo"": ""Detectar e neutralizar clientes maliciosos em FL compactado e privado, preservando privacidade e reduzindo impacto em acurácia global contra inversão de rótulos."",
  ""review_metodologia"": ""Extração de vetores de pesos da última camada de ativação para clustering (K-Means) e identificação de maliciosos; integrado a FedSketch (count sketches com ruído diferencial) e emulador MininetFed."",
  ""review_experimentos"": ""LeNet5 em MNIST e Fashion-MNIST; 10 clientes, 25 rodadas; 10-40% maliciosos invertendo rótulos; cenários sem/com FedSketch; baselines: K-Means, KPCA, UMAP, LFighter; métrica principal: acurácia global."",
  ""review_resultados"": ""Detecta/neutraliza ataques com 40% maliciosos; acurácia global >98% (MNIST), ~90% (F-MNIST) vs. <90%/83% sem defesa; superior a baselines em cenários compactados/privados."",
  ""review_limitacoes"": ""Focado em label-flipping; datasets grayscale simples; avaliação em emulador (MininetFed), sem hardware real ou dados não-IID extremos."",
  ""review_contribuicoes"": ""Detecção robusta em FL compactado/privado (FedSketch); análise vs. state-of-the-art; extensão MininetFed com suporte a label-flipping; artefatos públicos (GitHub)."",
  ""review_proximos_passos"": ""Explorar outros ataques (e.g., backdoor); cenários reais/não-IID; datasets complexos (CIFAR-10); otimizações em sketches."",
  ""review_qualidade"": 4
}
```",,,,,,,,
35142,Mitigação de Envenenamento de Rótulos em Sistemas de Detecção de DDoS Federados,Pedro H. Barros; Fabricio Murai; Amir Houmansadr; Antonio A. F. Loureiro; Alejandro C. Frery; Heitor S. Ramos,,10.5753/sbrc.2025.5923,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),336,349,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35142,https://sol.sbc.org.br/index.php/sbrc/article/download/35142/34933,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35142.pdf,"```json
{
  ""review_resumo"": ""Framework de FL robusto para detecção de DDoS, usando autoencoders auto-supervisionados (nível 1) e redes siamesas com kernel Cauchy para quantificar aderência K(S) (nível 2), mitigando envenenamento de rótulos via agregação FedAvg ponderada."",
  ""review_objetivo"": ""Mitigar envenenamento de rótulos em FL para IDS de DDoS, diferenciando clientes honestos/maliciosos e suportando poucos rótulos (5%), preservando privacidade."",
  ""review_metodologia"": ""Nível 1: Autoencoder local UL gera Z latente; classificador supervisionado com encoder congelado. Nível 2: SNNs em meta-aprendizado medem similaridade em S-space via kernel Cauchy discreto; K(S) quantifica assertividade (Lema 1). Agregação: FedAvg com pesos K(S_i) * 1_{K(S_i) ≥ t_l}."",
  ""review_experimentos"": ""Dois datasets reais de tráfego de rede. Cenários: 5% rótulos, frações maliciosas (label poisoning). Baselines: FedAvg, [Liu 2023], [Yin 2022], [Toldinas 2022]. Métricas: F1-score, precisão, robustez (Tabela 1)."",
  ""review_resultados"": ""Superior a baselines: F1 >95% em detecção DDoS; reduz erro em >80% com maliciosos; único ✓ em todos critérios (supervisionado, poucos rótulos, robustez). K(S) correlaciona com performance (Suposição 1, Lema 1)."",
  ""review_limitacoes"": ""Dependência de threshold t_l; custo computacional de SNNs; avaliação limitada a dois datasets e label poisoning (não modelo poisoning extenso)."",
  ""review_contribuicoes"": ""(i) Framework FL robusto a poisoning para DDoS com 5% rótulos; (ii) Quantificador teórico K(S) baseado em espaço latente ótimo; (iii) Preenche gaps em robustez (Tabela 1)."",
  ""review_proximos_passos"": ""Testes em datasets IoT reais (Mirai); extensão a poisoning de modelo e ataques distribuídos; integração blockchain para escalabilidade; otimização hiperparâmetros adaptativos."",
  ""review_qualidade"": 5
}
```",,,,,,,,
35143,Arquitetura de Dimensionamento Adaptativo com Suporte ao Aprendizado,André Luiz de J. Gonçalves; Leandro A. Freitas; Antonio Oliveira-Jr,,10.5753/sbrc.2025.5933,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),350,363,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35143,https://sol.sbc.org.br/index.php/sbrc/article/download/35143/34934,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35143.pdf,"```json
{
  ""review_resumo"": ""Arquitetura de dimensionamento adaptativo para aplicações imersivas sensíveis à latência (XR), integrando métricas de hardware (HW) e eventos de aplicação via Kubernetes (K8s) e KEDA, avaliada em Hubs VR com geração de datasets para análises preditivas."",
  ""review_objetivo"": ""Otimizar alocação de recursos em apps XR dinâmicos, superando limitações de HPA baseado só em HW, via integração HW+eventos app para QoS superior."",
  ""review_metodologia"": ""Arquitetura modular MAPE-K com K8s HPA/KEDA, Prometheus para monitoramento HW, eventos app de microsserviços (Reticulum, Dialog, Coturn, ONearspark); balanceamento HAProxy; simulação K6."",
  ""review_experimentos"": ""Testes de carga variável em Hubs VR gerando datasets: (1) métricas HW (CPU/memória); (2) HW+eventos app; análise correlação métricas vs. indicadores comportamentais; escalabilidade réplicas microsserviços."",
  ""review_resultados"": ""Integração HW+eventos app proporciona respostas mais ágeis/estáveis a variações de carga vs. só HW; superioridade em latência/QoS; datasets para ML preditivo."",
  ""review_limitacoes"": ""Ambiente controlado; ausência de ML preditivo implementado (apenas suporte); sem resultados numéricos quantitativos reportados; foco em Hubs VR específico."",
  ""review_contribuicoes"": ""(i) Arquitetura adaptativa; (ii) datasets públicos HW/HW+eventos; (iii) código/artefatos (GitHub); (iv) análises estatísticas exploratórias; (v) comparação related work (cobre DAA/MDA/OC/ADH/DBE/DSL/AAD/CMHA)."",
  ""review_proximos_passos"": ""Desenvolvimento estratégias preditivas ML nos datasets; evolução via knowledge base MAPE-K; testes em cenários edge heterogêneos."",
  ""review_qualidade"": 4
}
```",,,,,,,,
35144,MARIA: Monitoramento e Análise para Resposta Imediata a Ataques à Rede 5G no Contexto da IoT,Cleitianne Silva; Carina Oliveira; Rossana Andrade,,10.5753/sbrc.2025.5948,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),364,377,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35144,https://sol.sbc.org.br/index.php/sbrc/article/download/35144/34935,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35144.pdf,"MARIA: sistema modular para monitoramento, detecção via ML supervisionado e mitigação imediata de 6 tipos de ataques cibernéticos em redes 5G-IoT, com captura em tempo real e notificações.","Detectar anomalias, classificar ataques (ex.: DDoS, botnets) em tráfego 5G-IoT e recomendar contramedidas para resposta rápida, abordando vulnerabilidades de dispositivos limitados.","Arquitetura de 6 módulos (IoT, Captura-Scapy, Análise-pré-processamento, Classificação-ML, Transmissão, Notificação). Dataset combinado IoT-23+5G-NIDD (58M registros, 10 attrs). 6 algoritmos ML testados (CatBoost ótimo); API Flask para predição.","Validação cruzada em 6 ML (XGBoost, CatBoost etc.); testbed para captura/predição tempo real, sugestão contramedidas e notificações; pré-processamento com SimpleImputer, balanceamento.","CatBoost: 90.72% acurácia, 93.61% precisão, 90.72% recall, 90.24% F1-score. Detecção eficaz de 6 ataques + benigno em tempo real no testbed.","Dataset sintético (junção datasets); desafios escalabilidade alto volume dados 5G; modelos supervisionados vulneráveis a zero-day; validação restrita a testbed, sem deployment real.",Sistema MARIA integrado com mitigação automatizada; dataset 5G-IoT customizado; API preditiva escalável; avaliação comparativa ML focada em IoT-5G com sugestões contramedidas.,Testes em redes 5G reais; suporte a mais ataques/zero-day (semi-supervisionado); integração SDN/NFV; datasets nativos 5G-IoT; otimização latência.,4
35145,SeqWatch: Unsupervised Sequence-based Intrusion Detection System for Automotive Ethernet,Maurício S. G. A. Leandro; Paulo Freitas de Araujo-Filho; Divanilson R. Campelo; Luigi F. Marques da Luz,,10.5753/sbrc.2025.5949,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),378,391,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35145,https://sol.sbc.org.br/index.php/sbrc/article/download/35145/34936,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35145.pdf,"```json
{
  ""review_resumo"": ""SeqWatch: IDS não supervisionado offline baseado em sequências para Ethernet automotivo (IEEE 100BASE-T1), usando Seq2seq LSTM para modelar dependências temporais em tráfego AVTP/gPTP/CAN, detectando ataques zero-day via perda de reconstrução MSE."",
  ""review_objetivo"": ""Propor SeqWatch para detecção de ataques conhecidos/zero-day em IVNs Ethernet-based, superando IDSs não supervisionados SOTA em taxas de detecção."",
  ""review_metodologia"": ""Extração de features via FSW (janelas fixas wsize); padronização pacotes a 58 bytes, normalização [0-1]; Seq2seq LSTM encoder-decoder treinado em tráfego benigno; detecção por MSE(input, reconstrução) > threshold."",
  ""review_experimentos"": ""Avaliação em datasets públicos TOW-IDS e SAD (Ethernet/CAN); 6 cenários de ataque (frame injection, PTP sync, MAC flooding, CAN replay/DoS/malfunction); comparação com SOTA supervised (DCNN, 2D-CNN, RF/CNN) e unsupervised (CAE/LSTMAE, AERO)."",
  ""review_resultados"": ""Taxas de detecção superiores a SOTA unsupervised em TOW-IDS/SAD; eficaz em ataques multi-frame (replay/injection) e single-packet (DoS/sync); lida com protocolos heterogêneos AVTP/gPTP/CAN/UDP."",
  ""review_limitacoes"": ""Offline (não real-time); depende de janelas fixas (sensível a wsize); potencial falsos positivos em tráfego variável; sem avaliação em hardware real ou TSN; threat model assume acesso comprometido a talkers/nodes."",
  ""review_contribuicoes"": ""Primeiro IDS unsupervised sequence-based para Ethernet automotivo; captura temporalidades sutis (replay/injection); outperforms SOTA em datasets públicos; análise detalhada de 6 ataques via Wireshark."",
  ""review_proximos_passos"": ""Implementação real-time/low-latency; avaliação em setups TSN/hardware embarcado; expansão a datasets sintéticos/real (SOME/IP); otimização hiperparâmetros; integração multi-modal (stats + sequências)."",
  ""review_qualidade"": 5
}
```",,,,,,,,
35146,P4eBalancer: Leveraging P4 and eBPF for Optimized Load Balancing with Network and Host Insights,Cleiton Puttlitz; Alberto Schaeffer-Filho,,10.5753/sbrc.2025.5950,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),392,405,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35146,https://sol.sbc.org.br/index.php/sbrc/article/download/35146/34937,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35146.pdf,"```json
{
  ""review_resumo"": ""P4eBalancer: sistema híbrido de balanceamento de carga usando P4 para plano de dados programável e eBPF para monitoramento end-to-end de rede e hosts, com loops de controle offline (RL) e online."",
  ""review_objetivo"": ""Superar limitações de ECMP/WCMP (não adaptativos), esquemas centralizados (alta latência) e descentralizados (visão local), fornecendo visibilidade end-to-end e decisões globais rápidas."",
  ""review_metodologia"": ""Plano de controle: agente RL seleciona top-k caminhos via métricas INT (fila, latência) + eBPF (CPU hosts); instala em switches. Plano de dados: sketches em switches de borda para seleção reativa de caminhos e atualização de pesos WCMP. Telemetria via INT Sink e Engine."",
  ""review_experimentos"": ""Protótipo em BMv2 (switch P4 software). Caminhos pré-computados (Yen 1971). Métricas: profundidade fila switches, ocupação CPU hosts. Fluxos via hash 5-tuple, filtro Bloom para consistência PCC."",
  ""review_resultados"": ""Melhor balanceamento com métricas end-to-end; recompensa RL: R(s,a) = α/stdev(filas) + β/stdev(CPU). Benefícios demonstrados em avaliação (sem dados numéricos detalhados)."",
  ""review_limitacoes"": ""Protótipo software (BMv2, não hardware); métricas limitadas (fila, CPU); dependência de sistema telemetria prévio; sketches para sobrecarga telemetria, mas sem quantificação; espaço de ações restrito a top-k."",
  ""review_contribuicoes"": ""(i) Balanceamento RL com métricas rede+hosts; (ii) Híbrido descentralizado global + reações data-plane rápidas; (iii) Protótipo e avaliação comprovando superioridade."",
  ""review_proximos_passos"": ""Deploy em hardware P4; métricas expandidas (latência app, memória); RL avançado (deep RL); testes com tráfego real/escala; integração ML jobs."",
  ""review_qualidade"": 4
}
```",,,,,,,,
35147,Infraestrutura Óptica para Comunicação Quântica: Planejamento e Otimização,Karcius D. R. Assis,,10.5753/sbrc.2025.6000,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),406,419,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35147,https://sol.sbc.org.br/index.php/sbrc/article/download/35147/34938,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35147.pdf,"```json
{
  ""review_resumo"": ""Modelo ILP otimiza infraestrutura óptica QCI minimizando CAPEX em links quânticos e TRNs, sob restrições QKD, WDM, atenuação e interferências."",
  ""review_objetivo"": ""Minimizar CAPEX conectando nós quânticos com mínimo de links/TRNs, atendendo demandas QKD (taxas SKR rk) via alocação eficiente de λ em |C|."",
  ""review_metodologia"": ""ILP: obj min ∑ x_ij (uso link e_ij); vars x_ij bin (link QCI), y_kijλ bin (demanda fk em e_ij λ), T_n int (TRNs em n); restrs: conectividade QNs, atenuação x_ij w_ij ≤ W, fluxo QKD balanceado, capacidade ∑ y_kijλ r_k ≤ x_ij r_ij, multiplex ≤|C| por link."",
  ""review_experimentos"": ""Simulações AMPL/CPLEX; rede 9 nós (links 100km); BB84 QKD; var |C|, demandas F, taxas r_k; topologias médias práticas."",
  ""review_resultados"": ""Reduções CAPEX significativas com ↑|C|; soluções ótimas/próximas-ótimas; conectividade plena QNs; SKR atendida; eficiência WDM vs. links extras."",
  ""review_limitacoes"": ""Escalável a topologias médias; ILP exato intensivo computacionalmente em grandes instâncias; foco CAPEX (ignora OPEX/dinâmicas); assume infra física existente."",
  ""review_contribuicoes"": ""ILP robusta estendendo Maity et al. com WDM/interferências/SKR; avaliação |C| impacto custos; validação simulações práticas QCIs médias."",
  ""review_proximos_passos"": ""Heurísticas para escalas grandes; inclusão OPEX/dinâmicas QKD; validação experimental; integração redes clássico-quânticas existentes."",
  ""review_qualidade"": 5
}
```",,,,,,,,
35148,Como Agregar e Não Influenciar Modelos - Controlando a Influência de Clientes no Aprendizado Federado Dinâmico,Rafael O. Jarczewski; Eduardo Cerqueira; Luiz F. Bittencourt; Antonio A. F. Loureiro; Leandro A. Villas; Allan M. de Souza,,10.5753/sbrc.2025.6189,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),420,433,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35148,https://sol.sbc.org.br/index.php/sbrc/article/download/35148/34939,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35148.pdf,"FedPIPC aborda FL dinâmico em IoT/Smart Cities, controlando influência de clientes via agregação ponderada por participação e preservação de conhecimento, mitigando oscilações, viés e perda em cenários heterogêneos/não-IID/não-estacionários.","Minimizar F(w_g) = Σ (|d_i|/|D|) L(w_g; x_i, y_i) equilibrando contribuições dinâmicas de clientes, reduzindo viés por participação esporádica e preservando conhecimento global/local contra EL/EG.","Agregação ponderada w_{t+1}^g = Σ (fator_participação_i * w_i), integrável a métodos existentes; preservação via taxa de aprendizado dinâmica na agregação; FedPIPC* adiciona proximal term como FedProx para heterogeneidade.","Simulações em dados heterogêneos/não-IID com participação dinâmica; compara com FedProx, pFedAMF, FedNN, FedAWE, Amplified Scaffold, MaxFL (Tabela 1); repositório: https://github.com/rafaeloj/FedPIPC.","Melhora tradeoff precisão/transmissão em 50%; reduz volume transmissão em 89%; otimiza recursos, reduz viés, acelera convergência em cenários dinâmicos.","Ignora custos computacionais/energia individuais (similar MaxFL); validação empírica sem análise teórica de convergência; foca participação, menos em concept drift extremo.","i) Algoritmo agregação ponderado por contribuições; ii) Flexibilidade para fatores de influência; iii) Preservação conhecimento na agregação; aborda Não-IID, esquecimento, mudança temporal, clientes não-estacionários.",Explorar cenários IoT reais; integrar com SCAFFOLD/FedProx variantes; análise teórica convergência; testes em datasets maiores/dinâmicas mais voláteis.,4
35149,Fair Max Rate: Um Escalonador de Recursos Baseado em Aprendizado por Reforço para Redes 5G,Diego Canizio Lopes; André Nasserala; Ian Vilar Bastos; Igor M. Moraes,,10.5753/sbrc.2025.6223,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),434,447,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35149,https://sol.sbc.org.br/index.php/sbrc/article/download/35149/34940,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35149.pdf,"```json
{
  ""review_resumo"": ""Proposta de escalonador Fair Max Rate (FMR) baseado em RL (PPO) para alocação dinâmica de RBs em 5G, priorizando UEs com alto MCS para maximizar throughput agregado, com penalidades para garantir throughput mínimo e evitar starvation."",
  ""review_objetivo"": ""Equilibrar eficiência espectral e justiça em cenários 5G heterogêneos (alta densidade UEs, diversidade QoS), superando limitações de RR (baixa vazão), PF (trade-off subótimo) e MR (inanição)."",
  ""review_metodologia"": ""Agente PPO observa vetor MCS de UEs; ações contínuas p(t) normalizadas via softmax para proporções de RBs; recompensa R(t)=max(Vobt/Vmax,0) - 10*P(t), com P(t) penalizando UEs abaixo Vmin; atualizações via L^CLIP + VF + entropia."",
  ""review_experimentos"": ""Simulações 5G variando carga, MCS heterogêneos; comparações com RR, PF, MR; métricas: throughput agregado/individual, Índice de Jain para equidade."",
  ""review_resultados"": ""FMR: +27,27% throughput vs RR; superior Índice de Jain vs MR; equilibra vazão e justiça melhor que baselines em alta carga/heterogeneidade."",
  ""review_limitacoes"": ""Avaliação restrita a simulações (sem testbeds reais); espaço de estados simplificado (RBs alocados, sem mobilidade/multi-cell); PPO em ações contínuas pode escalar mal para muitos UEs."",
  ""review_contribuicoes"": ""Escalonador RL adaptativo para 5G que integra eficiência (Max Rate-like) com justiça mínima; supera baselines em throughput (+27%) e equidade (Jain); framework PPO otimizado para alocação dinâmica de RBs."",
  ""review_proximos_passos"": ""Testes em emuladores/hardware real (ns-3/OpenAirInterface); extensão a multi-cell, handover, numerologias variadas (SCS); integração com slicing 5G e cenários URLLC/eMBB."",
  ""review_qualidade"": 4
}
```",,,,,,,,
35150,Anonimização de Dados para Inteligência Artificial usando o Algoritmo da Tropa dos Gorilas,Ivo A. Pimenta; Ramon S. Araújo; Renann L. Rodrigues; Matheus M. Silveira; Rafael L. Gomes,,10.5753/sbrc.2025.6252,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),448,461,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35150,https://sol.sbc.org.br/index.php/sbrc/article/download/35150/34941,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35150.pdf,"GOK-Privacy: metaheurística híbrida GOA (Gorilla Optimization Algorithm) + clustering fuzzy para anonimização de quasi-identificadores em dados IoT saúde, preservando privacidade (k-anonymity) e utilidade para ML.","Equilibrar conformidade GDPR/LGPD com desempenho de modelos de IA, minimizando degradação de acurácia em dados sensíveis IoT.","4 etapas: pré-processamento (normalização quasi-identificadores numéricos/categóricos); GOA (inicialização população N gorilas, exploração x_i(t+1)=x_i(t)+α(x_rand-x_i(t)), exploração local x_i(t+1)=x_i(t)+β(x_leader-x_i(t)); fuzzy clustering para agrupamento; NCP avalia preservação padrões; convergência por T_max ou estagnação.","Dataset real IoT saúde (Hussain et al. 2021, detecção ataques cibernéticos); baselines: K-Mondrian, Top-Down; métricas: acurácia ML pós-anonimização.",Acurácia média 95% (GOK-Privacy) vs. 80% (baselines); superior em trade-off privacidade-utilidade.,"Dependência hiperparâmetros GOA (N, α, β, T_max); não avaliada escalabilidade em Big Data; foco datasets saúde, generalização pendente.",Híbrida GOA-fuzzy otimiza anonimização para ML; reduz perda informação vs. métodos tradicionais; aplicável IoT/IA sensíveis.,Expandir datasets/multi-domínios; integrar l-diversidade/t-closeness/privacidade diferencial; otimizar hiperparâmetros via auto-tuning.,4
35151,Posicionamento e Encadeamento em NFV: Como Lidar Quando o Plano de Dados é Programável e Multi-Tenant?,Aline Fraga da Silva; Ivan Peter Lamb; Pedro Arthur Duarte; José Rodrigo Azambuja; Roben Lunardi; Luciano Paschoal Gaspary; Weverton Cordeiro,,10.5753/sbrc.2025.6254,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),462,475,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35151,https://sol.sbc.org.br/index.php/sbrc/article/download/35151/34942,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35151.pdf,"Aborda VNFPC em NFV para datacenters com plano de dados programável (PDP) e multi-tenant. Propõe agendamento de switches virtuais para suportar fluxos customizados (e.g., L3.5 NDN, INT) sem interferir em tráfego geral.","Mitigar impactos de customizações em switches programáveis sobre fluxos multi-tenant em cenários NFV, integrando PDP virtualizado ao posicionamento/encadeamento de VNFs.",Modela escalonamento como 2LSP (empacotamento bidimensional com larguras limitadas); aplica meta-heurística BFDH para alocação de recursos; usa virtualização composicional multi-tenant de switches P4.,"Avaliação em emulador com topologia fat-tree; cenários com NS variadas (VNFs customizadas, endpoints); métricas: latência de processamento, makespan; baselines: first-fit, round-robin.",Sobrecarga de latência <5%; redução média de 55% no makespan vs. baselines; escalabilidade em até 100 requisições simultâneas.,"Solução inicial (foco em escalonamento estático); ignora dinamicidade de VNFs/fluxos; dependente de suporte P4; avaliação em emulador, sem hardware real.","1. Integração de PDP programável/multi-tenant a VNFPC. 2. Algoritmo BFDH para agendamento de switches virtuais, minimizando makespan.","Estender a VNFPC dinâmico; integrar com orquestradores NFV (e.g., ETSI); avaliação em hardware real (SmartNICs); suporte a slicing 5G/edge.",4
35152,DCTPQ: Dynamic Cloud Gaming Traffic Prioritization Using Machine Learning and Multi-Queueing for QoE Enhancement,Alireza Shirmarz; Carlos Henrique de França Marques; Fábio Luciano Verdi; Roberto Silva Netto; Suneet Kumar Singh; Christian Esteve Rothenberg,,10.5753/sbrc.2025.6266,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),476,489,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35152,https://sol.sbc.org.br/index.php/sbrc/article/download/35152/34943,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35152.pdf,"```json
{
  ""review_resumo"": ""DCTPQ propõe solução edge baseada em ML para classificação e priorização dinâmica de tráfego UDP de cloud gaming (CG), usando DT/RF com features packet/RTP e multi-queue P4 para mitigar bufferbloat e elevar QoE."",
  ""review_objetivo"": ""Melhorar QoS (latência, throughput, sojourn time) e QoE (VMAF) em CG sob congestão via identificação real-time de tráfego CG e alocação prioritária em queues diferenciadas (CG, non-CG UDP, TCP)."",
  ""review_metodologia"": ""Classificação ML (RF/DT) com features PS, IPI, FS, IFI extraídas de PCAPs RTP-over-UDP; arquitetura P4Pi com TC (controle: sniffing, feature comp., classificação, registers FID/QID) e QAE (data: multi-queue com rates/lengths variáveis por Little's Law)."",
  ""review_experimentos"": ""DIL setup em P4Pi (Wi-Fi 802.11ac/1Gbps Eth); jogos reais Xbox CG (Fortnite, Forza, Mortal Kombat); INT para QoS; VMAF para QoE; queues 64-512 pkts, rates fixas sob congestão; datasets [Graff23, Shirmarz24, Gil16]."",
  ""review_resultados"": ""Acurácia RF 97.6% (PS/IPI/FS); QoS CG superior (latência/sojourn < non-CG/TCP); VMAF >90% em queues otimizadas; fairness mantida; 2.4% FP mitigados por queue similar non-CG UDP."",
  ""review_limitacoes"": ""Foco UDP CG (exclui TCP-based); dataset pré-coletado; avaliação edge-local (não Internet); extração features requer ≥2 RTP frames; registers limitados a 2^16 flows; sem AQM/L4S integrado."",
  ""review_contribuicoes"": ""Primeiro uso features RTP (FS/IFI) para class. CG; PoC P4Pi com código/ML público (GitHub); avaliação real-time DIL com jogos comerciais e VMAF; priorização dinâmica com fairness."",
  ""review_proximos_passos"": ""Deploy Tofino/PSA; incluir TCP CG; integrar AQM (CoDel/PIE)/L4S; testes multi-AP/Internet-scale; datasets online; models online (retrain)."",
  ""review_qualidade"": 5
}
```",,,,,,,,
35153,Arquitetura de Gerenciamento Baseado em Intenções para Open RAN com Controle Dinâmico de Largura de Banda,João Vitor A. Garcês; João André C. Watanabe; Nicollas R. de Oliveira; Rodrigo S. Couto; Igor M. Moraes; Dianne S. V. de Medeiros; Diogo M. F. Mattos,,10.5753/sbrc.2025.6268,2025/05/19,Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),490,503,2177-9384,SBC,https://sol.sbc.org.br/index.php/sbrc/article/view/35153,https://sol.sbc.org.br/index.php/sbrc/article/download/35153/34944,/home/cayo/repos/agente_pesquisador/docs/artigos/sbrc_35153.pdf,"```json
{
  ""review_resumo"": ""Arquitetura IBN para Open RAN em B5G/6G, traduz intenções em linguagem natural para políticas de rede, habilitando controle dinâmico de largura de banda por fatia de rede, garantindo QoS e SLAs para eMBB, URLLC e mMTC."",
  ""review_objetivo"": ""Propor sistema de gerenciamento baseado em intenções para Open RAN, com alocação dinâmica de recursos no core, priorização de fluxos e conformidade com SLAs em cenários multi-serviço."",
  ""review_metodologia"": ""Extensão do AGIR; conversão de intenções NL em ações via processamento de linguagem e políticas; duas abordagens: medidores OpenFlow para limitação de banda e filas HTB para priorização hierárquica; implementado em emulador Open RAN."",
  ""review_experimentos"": ""Ambiente emulado com srsRAN para UEs, medidores OpenFlow e filas HTB; testes de alocação estática/dinâmica em fluxos simultâneos para eMBB, URLLC e mMTC."",
  ""review_resultados"": ""Conformidade SLAs em alocação estática (OpenFlow/HTB); HTB superior em dinâmica, mantendo priorização e justiça entre fluxos; eficiência em recursos e QoS sem comprometer serviços."",
  ""review_limitacoes"": ""Ambiente emulado (não deployment real); foco no core (não RAN completa/ponta a ponta); desafios em espectro, coexistência tecnologias e viabilidade econômica não abordados experimentalmente."",
  ""review_contribuicoes"": ""Interface IBN para Open RAN com controle dinâmico BW por fatia; inovação sobre AGIR com duas abordagens (OpenFlow/HTB); eficiência recursos, automação QoS e adaptação SLAs em multi-vendor."",
  ""review_proximos_passos"": ""Integração RAN completa/orquestração ponta a ponta; testes em hardware real; suporte a segurança/isolamento multi-camadas; otimização espectro e escalabilidade multi-usuário."",
  ""review_qualidade"": 4
}
```",,,,,,,,
